timestamp,carts_1/CPU_usage,carts_1/MEM_usage,carts_1/Cached_MEM_usage,carts_1/NET_Input,carts_1/NET_Output,carts_1/FS_reads,carts:80/request_duration_seconds_count,carts:80/request_duration_seconds_bucket
1.54E+09,0.027498599,3.97E+08,905216,240.3090909,4798.127273,0,0,0
1.54E+09,0.02786993,3.97E+08,905216,151.5090909,4709.309091,0,0,0
1.54E+09,0.027520132,3.97E+08,905216,151.5090909,4709.272727,0,0,0
1.54E+09,0.026724619,3.97E+08,905216,151.5090909,4709.218182,0,0,0
1.54E+09,0.026144261,3.97E+08,905216,152.7090909,4710.472727,0,0,0
1.54E+09,0.025638546,3.97E+08,905216,151.3636364,4709.090909,0,0,0
1.54E+09,0.027025926,3.97E+08,905216,148.9636364,4706.436364,0,0,0
1.54E+09,0.026526085,3.97E+08,905216,148.9636364,4706.490909,0,0,0
1.54E+09,0.026620772,3.97E+08,905216,148.9636364,4706.545455,0,0,0
1.54E+09,0.027144983,3.97E+08,905216,148.9636364,4706.490909,0,0,0
1.54E+09,0.026110813,3.97E+08,905216,148.9636364,4706.545455,0,0,0
1.54E+09,0.02562205,3.97E+08,905216,150.1636364,4707.818182,0,0,0
1.54E+09,0.025352292,3.97E+08,905216,150.1636364,4707.8,0,0,0
1.54E+09,0.02521377,3.97E+08,905216,156.1636364,4713.8,0,0,0
1.54E+09,0.02582174,3.97E+08,905216,154.9636364,4712.436364,0,0,0
1.54E+09,0.02620159,3.97E+08,905216,154.9636364,4712.381818,0,0,0
1.54E+09,0.026346757,3.97E+08,905216,152.5636364,4709.890909,0,0,0
1.54E+09,0.026928953,3.97E+08,905216,152.5636364,4709.890909,0,0,0
1.54E+09,0.026481498,3.97E+08,905216,146.5636364,4703.909091,0,0,0
1.54E+09,0.026095314,3.97E+08,905216,146.5636364,4703.909091,0,0,0
1.54E+09,0.025056329,3.97E+08,905216,152.5636364,4710.018182,0,0,0
1.54E+09,0.025673631,3.97E+08,905216,159.7636364,4717.2,0,0,0
1.54E+09,0.025072248,3.97E+08,905216,160.9636364,4718.4,0,0,0
1.54E+09,0.023726645,3.97E+08,905216,162.1636364,4719.472727,0,0,0
1.54E+09,0.025316273,3.97E+08,905216,164.5636364,4721.890909,0,0,0
1.54E+09,0.02509298,3.97E+08,905216,249.7636364,4807.127273,0,0,0
1.54E+09,0.023872235,3.97E+08,905216,244.9636364,4802.418182,0,0,0
1.54E+09,0.024755374,3.97E+08,905216,240.1636364,4797.472727,0,0,0
1.54E+09,0.024422289,3.97E+08,905216,237.7636364,4795.036364,0,0,0
1.54E+09,0.024841756,3.97E+08,905216,237.7636364,4794.945455,0,0,0
1.54E+09,0.02438416,3.97E+08,905216,235.3636364,4792.527273,0,0,0
1.54E+09,0.024410245,3.97E+08,905216,146.5636364,4703.727273,0,0,0
1.54E+09,0.023915647,3.97E+08,905216,146.5636364,4703.727273,0,0,0
1.54E+09,0.025669939,3.97E+08,905216,146.5636364,4703.890909,0,0,0
1.54E+09,0.025951473,3.97E+08,905216,147.7636364,4705.163636,0,0,0
1.54E+09,0.025733825,3.97E+08,905216,148.9636364,4706.381818,0,0,0
1.54E+09,0.025924765,3.97E+08,905216,148.9636364,4706.436364,0,0,0
1.54E+09,0.025840007,3.97E+08,905216,148.9636364,4706.418182,0,0,0
1.54E+09,0.026144148,3.97E+08,905216,148.9636364,4706.4,0,0,0
1.54E+09,0.024840068,3.97E+08,905216,148.9636364,4706.363636,0,0,0
1.54E+09,0.024785181,3.97E+08,905216,148.9636364,4706.4,0,0,0
1.54E+09,0.023635297,3.97E+08,905216,150.1636364,4707.490909,0,0,0
1.54E+09,0.024522348,3.97E+08,905216,151.3636364,4708.545455,0,0,0
1.54E+09,0.024844288,3.97E+08,905216,156.1636364,4713.4,0,0,0
1.54E+09,0.023982675,3.97E+08,905216,154.9636364,4712.218182,0,0,0
1.54E+09,0.025056741,3.97E+08,905216,154.9636364,4712.218182,0,0,0
1.54E+09,0.024856851,3.97E+08,905216,152.5636364,4709.854545,0,0,0
1.54E+09,0.025548327,3.97E+08,905216,152.5636364,4709.981818,0,0,0
1.54E+09,0.025565573,3.97E+08,905216,146.5636364,4704,0,0,0
1.54E+09,0.025904991,3.97E+08,905216,146.5636364,4704.036364,0,0,0
1.54E+09,0.026403767,3.97E+08,905216,159.9090909,4716.527273,0,0,0
1.54E+09,0.025882785,3.97E+08,905216,164.7090909,4721.290909,0,0,0
1.54E+09,0.02685069,3.97E+08,905216,165.9090909,4722.6,0,0,0
1.54E+09,0.025310831,3.97E+08,905216,167.1090909,4723.745455,0,0,0
1.54E+09,0.026081992,3.97E+08,905216,169.5090909,4726.072727,0,0,0
1.54E+09,0.02601965,3.97E+08,905216,252.1636364,4808.6,0,0,0
1.54E+09,0.02481329,3.97E+08,905216,240.1636364,4797.436364,0,0,0
1.54E+09,0.02511101,3.97E+08,905216,238.9636364,4796.109091,0,0,0
1.54E+09,0.025137127,3.97E+08,905216,237.7636364,4794.763636,0,0,0
1.54E+09,0.024420419,3.97E+08,905216,237.7636364,4794.872727,0,0,0
1.54E+09,0.025227026,3.97E+08,905216,235.3679158,4792.596229,0,0,0
1.54E+09,0.025182647,3.97E+08,905216,146.5636364,4703.745455,0,0,0
1.54E+09,0.024763087,3.97E+08,905216,146.5636364,4703.690909,0,0,0
1.54E+09,0.025780027,3.97E+08,905216,146.5636364,4703.727273,0,0,0
1.54E+09,0.037381661,3.97E+08,905216,231.0042001,4793.032601,0,0.054545455,0.727272727
1.54E+09,0.045076014,3.97E+08,905216,259.9549075,4824.011782,0,0.072727273,0.945454545
1.54E+09,0.060010295,3.97E+08,905216,370.9272727,4942.727273,0,0.14545719,1.963672067
1.54E+09,0.069986906,3.97E+08,905216,427.6181818,5002.109091,0,0.181818182,2.454545455
1.54E+09,0.078307494,3.97E+08,905216,483.1090909,5061.581818,0,0.218181818,2.963636364
1.54E+09,0.0875129,3.97E+08,905216,566.3454545,5151.836364,0,0.272727273,3.745454545
1.54E+09,0.121624233,3.97E+08,905216,677.1918344,5269.564269,0,0.38181124,5.290812894
1.54E+09,0.133956067,3.97E+08,905216,900.5236554,5509.800356,0,0.490909091,6.836363636
1.54E+09,0.136708463,3.97E+08,905216,900.507282,5509.881998,0,0.509090909,7.072727273
1.54E+09,0.156818195,3.97E+08,905216,1182.745455,5809.363636,0,0.672690581,9.290402342
1.54E+09,0.16415127,3.97E+08,905216,1348.018182,5981.709091,0,0.763636364,10.6
1.54E+09,0.146500756,3.97E+08,905216,1459.026528,6098.547246,0,0.927272727,13
1.54E+09,0.147785796,3.97E+08,905216,1567.61032,6214.894816,0,0.890909091,12.52727273
1.54E+09,0.13734265,3.97E+08,905216,1567.581818,6214.472727,0,0.92708731,13.10646962
1.54E+09,0.136133285,3.97E+08,905216,1617.072727,6267.709091,0,0.890941489,12.6913706
1.54E+09,0.120133233,3.97E+08,905216,1479.545455,6125.109091,0,0.836363636,11.96363636
1.54E+09,0.104941801,3.97E+08,905216,1404.709091,6046.618182,0,0.781846613,11.23677225
1.54E+09,0.089973272,3.97E+08,905216,1187.545455,5816,0,0.654545455,9.436363636
1.54E+09,0.081129272,3.97E+08,905216,994.5272727,5609.272727,0,0.509081653,7.327139507
1.54E+09,0.065396044,3.97E+08,905216,812.9454545,5402.363636,0,0.418181818,6.036363636
1.54E+09,0.060396135,3.97E+08,905216,704.3636364,5285.963636,0,0.327272727,4.727272727
1.54E+09,0.046637915,3.97E+08,905216,566.4,5133.472727,0,0.2,2.909090909
1.54E+09,0.038829749,3.97E+08,905216,395.1272727,4950.527273,0,0.072727273,1.054545455
1.54E+09,0.027865297,3.97E+08,905216,250.4,4795.963636,0,0,0
1.54E+09,0.027874932,3.97E+08,905216,249.2,4794.727273,0,0,0
1.54E+09,0.024498107,3.97E+08,905216,237.7636364,4794.836364,0,0,0
1.54E+09,0.025857126,3.97E+08,905216,235.3636364,4792.454545,0,0,0
1.54E+09,0.025574994,3.97E+08,905216,146.5689661,4703.825594,0,0,0
1.54E+09,0.024511167,3.97E+08,905216,146.5636364,4703.618182,0,0,0
1.54E+09,0.02562434,3.97E+08,905216,146.5636364,4703.745455,0,0,0
1.54E+09,0.025886901,3.97E+08,905216,146.5636364,4703.654545,0,0,0
1.54E+09,0.024857901,3.97E+08,905216,150.1636364,4707.036364,0,0,0
1.54E+09,0.025308228,3.97E+08,905216,150.1636364,4707.018182,0,0,0
1.54E+09,0.025535287,3.97E+08,905216,150.1636364,4706.909091,0,0,0
1.54E+09,0.02403152,3.97E+08,905216,150.1636364,4706.927273,0,0,0
1.54E+09,0.024794521,3.97E+08,905216,151.3636364,4708.181818,0,0,0
1.54E+09,0.025110524,3.97E+08,905216,156.3090909,4713.672727,0,0,0
1.54E+09,0.024131399,3.97E+08,905216,155.1062708,4712.514318,0,0,0
1.54E+09,0.024832099,3.97E+08,905216,155.1090909,4712.8,0,0,0
1.54E+09,0.024461256,3.97E+08,905216,159.9090909,4717.654545,0,0,0
1.54E+09,0.023414758,3.97E+08,905216,158.7090909,4716.436364,0,0,0
1.54E+09,0.023860844,3.97E+08,905216,156.1636364,4713.781818,0,0,0
1.54E+09,0.02397219,3.97E+08,905216,151.3636364,4708.581818,0,0,0
1.54E+09,0.023308825,3.97E+08,905216,151.3636364,4708.509091,0,0,0
1.54E+09,0.024146075,3.97E+08,905216,146.5636364,4703.636364,0,0,0
1.54E+09,0.023995847,3.97E+08,905216,146.5636364,4703.581818,0,0,0
1.54E+09,0.024407841,3.97E+08,905216,154.9636364,4711.981818,0,0,0
1.54E+09,0.024388681,3.97E+08,905216,159.7636364,4716.872727,0,0,0
1.54E+09,0.025004251,3.97E+08,905216,160.9636364,4718.181818,0,0,0
1.54E+09,0.02391134,3.97E+08,905216,162.1665848,4719.522173,0,0,0
1.54E+09,0.0242649,3.97E+08,905216,164.5636364,4721.836364,0,0,0
1.54E+09,0.023722285,3.97E+08,905216,247.3636364,4804.690909,0,0,0
1.54E+09,0.022503444,3.97E+08,905216,244.9591826,4802.203596,0,0,0
1.54E+09,0.023273461,3.97E+08,905216,240.1636364,4797.4,0,0,0
1.54E+09,0.02322681,3.97E+08,905216,237.7636364,4794.981818,0,0,0
1.54E+09,0.022524923,3.97E+08,905216,236.5636364,4793.854545,0,0,0
1.54E+09,0.023657238,3.97E+08,905216,235.3636364,4792.6,0,0,0
1.54E+09,0.024219094,3.97E+08,905216,146.5636364,4703.727273,0,0,0
1.54E+09,0.023638121,3.97E+08,905216,146.5636364,4703.618182,0,0,0
1.54E+09,0.024037903,3.97E+08,905216,146.5636364,4703.490909,0,0,0
1.54E+09,0.024060402,3.97E+08,905216,146.5636364,4703.454545,0,0,0
1.54E+09,0.023309165,3.97E+08,905216,150.1636364,4706.927273,0,0,0
1.54E+09,0.024316606,3.97E+08,905216,150.1636364,4706.836364,0,0,0
1.54E+09,0.023473055,3.97E+08,905216,150.1636364,4706.836364,0,0,0
1.54E+09,0.022128647,3.97E+08,905216,150.1636364,4706.872727,0,0,0
1.54E+09,0.02321222,3.97E+08,905216,151.3636364,4708.072727,0,0,0
1.54E+09,0.023716495,3.97E+08,905216,151.3636364,4708.145455,0,0,0
1.54E+09,0.022441562,3.97E+08,905216,150.1636364,4707.018182,0,0,0
1.54E+09,0.023593579,3.97E+08,905216,150.1636364,4706.909091,0,0,0
1.54E+09,0.023367312,3.97E+08,905216,154.9636364,4711.6,0,0,0
1.54E+09,0.022196089,3.97E+08,905216,153.7636364,4710.327273,0,0,0
1.54E+09,0.02347789,3.97E+08,905216,153.7636364,4710.309091,0,0,0
1.54E+09,0.022706478,3.97E+08,905216,151.3636364,4707.872727,0,0,0
1.54E+09,0.021522265,3.97E+08,905216,151.3636364,4707.818182,0,0,0
1.54E+09,0.023136732,3.97E+08,905216,146.5636364,4703.127273,0,0,0
1.54E+09,0.023396616,3.97E+08,905216,146.5636364,4703.236364,0,0,0
1.54E+09,0.023767819,3.97E+08,905216,154.9636364,4711.690909,0,0,0
1.54E+09,0.023311398,3.97E+08,905216,159.7636364,4716.527273,0,0,0
1.54E+09,0.023523902,3.97E+08,905216,160.9636364,4717.763636,0,0,0
1.54E+09,0.023847624,3.97E+08,905216,162.160688,4718.986928,0,0,0
1.54E+09,0.023371032,3.97E+08,905216,164.5636364,4721.509091,0,0,0
1.54E+09,0.023776882,3.97E+08,905216,253.3636364,4810.309091,0,0,0
1.54E+09,0.11257331,3.97E+08,905216,244.9636364,4801.836364,0,0,0
1.54E+09,0.11292668,3.97E+08,905216,238.9636364,4796.072727,0,0,0
1.54E+09,0.113998896,3.97E+08,905216,237.7636364,4795.109091,0,0,0
1.54E+09,0.113197654,3.97E+08,905216,237.7636364,4795.272727,0,0,0
1.54E+09,0.114156069,3.97E+08,905216,240.3090909,4798.381818,0,0,0
1.54E+09,0.114986911,3.97E+08,905216,151.5090909,4709.781818,0,0,0
1.54E+09,0.025861461,3.97E+08,905216,151.5090909,4709.872727,0,0,0
1.54E+09,0.026238628,3.97E+08,905216,151.5090909,4709.8,0,0,0
1.54E+09,0.026482475,3.97E+08,905216,151.5090909,4709.872727,0,0,0
1.54E+09,0.025121601,3.97E+08,905216,152.5636364,4710.909091,0,0,0
1.54E+09,0.026615002,3.97E+08,905216,150.1636364,4708.036364,0,0,0
1.54E+09,0.026207234,3.97E+08,905216,150.1636364,4708.018182,0,0,0
1.54E+09,0.025128482,3.97E+08,905216,150.1636364,4707.890909,0,0,0
1.54E+09,0.025312711,3.97E+08,905216,151.3636364,4708.981818,0,0,0
1.54E+09,0.025545161,3.97E+08,905216,151.3636364,4708.890909,0,0,0
1.54E+09,0.024253918,3.97E+08,905216,150.1636364,4707.872727,0,0,0
1.54E+09,0.02546026,3.97E+08,905216,150.1636364,4707.872727,0,0,0
1.54E+09,0.026035936,3.97E+08,905216,154.9636364,4712.745455,0,0,0
1.54E+09,0.025509094,3.97E+08,905216,153.7636364,4711.6,0,0,0
1.54E+09,0.026817655,3.97E+08,905216,153.7636364,4711.709091,0,0,0
1.54E+09,0.026735202,3.97E+08,905216,151.3636364,4709.309091,0,0,0
1.54E+09,0.025837193,3.97E+08,905216,151.3608843,4709.150743,0,0,0
1.54E+09,0.026173418,3.97E+08,905216,146.5636364,4704.563636,0,0,0
1.54E+09,0.026646089,3.97E+08,905216,146.5636364,4704.527273,0,0,0
1.54E+09,0.027857711,3.97E+08,905216,154.9636364,4712.854545,0,0,0
1.54E+09,0.027532359,3.97E+08,905216,159.7636364,4717.672727,0,0,0
1.54E+09,0.031361259,3.97E+08,905216,160.9636364,4718.854545,0,0,0
1.54E+09,0.034400405,3.97E+08,905216,162.1636364,4720.090909,0,0,0
1.54E+09,0.035827998,3.97E+08,905216,164.5636364,4722.545455,0,0,0
1.54E+09,0.038119041,3.97E+08,905216,249.7636364,4807.909091,0,0,0
1.54E+09,0.039411762,3.97E+08,905216,244.9636364,4803.163636,0,0,0
1.54E+09,0.0432248,3.97E+08,905216,240.1636364,4798.490909,0,0,0
1.54E+09,0.045341338,3.97E+08,905216,237.7679594,4796.214477,0,0,0
1.54E+09,0.043507886,3.97E+08,905216,237.7636364,4796.145455,0,0,0
1.54E+09,0.046068433,3.97E+08,905216,236.5636364,4793.690909,0,0,0
1.54E+09,0.043678301,3.97E+08,905216,147.7636364,4704.8,0,0,0
1.54E+09,0.041240233,3.97E+08,905216,147.7636364,4704.709091,0,0,0
1.54E+09,0.039924081,3.97E+08,905216,147.7636364,4704.581818,0,0,0
1.54E+09,0.038527872,3.97E+08,905216,147.7636364,4704.581818,0,0,0
1.54E+09,0.039138064,3.97E+08,905216,151.3636364,4708.127273,0,0,0
1.54E+09,0.040033361,3.97E+08,905216,150.1636364,4708.109091,0,0,0
1.54E+09,0.040496061,3.97E+08,905216,150.1609062,4708.02349,0,0,0
1.54E+09,0.040323344,3.97E+08,905216,150.1636364,4708.054545,0,0,0
1.54E+09,0.039400659,3.97E+08,905216,151.3636364,4709.236364,0,0,0
1.54E+09,0.037422435,3.97E+08,905216,151.3608843,4709.132561,0,0,0
1.54E+09,0.035636959,3.97E+08,905216,150.1663667,4708.067419,0,0,0
1.54E+09,0.03706958,3.97E+08,905216,150.1772888,4708.391672,0,0,0
1.54E+09,0.039334108,3.97E+08,905216,154.9580015,4712.592269,0,0,0
1.54E+09,0.039571765,3.97E+08,905216,153.7608407,4711.496155,0,0,0
1.54E+09,0.043885951,3.97E+08,905216,153.7580452,4711.5014,0,0,0
1.54E+09,0.043559614,3.97E+08,905216,151.3636364,4709.290909,0,0,0
1.54E+09,0.043121916,3.97E+08,905216,151.3636364,4709.327273,0,0,0
1.54E+09,0.043591624,3.97E+08,905216,146.5609716,4704.332648,0,0,0
1.54E+09,0.042616893,3.97E+08,905216,146.5663012,4704.394625,0,0,0
1.54E+09,0.041499463,3.97E+08,905216,158.7090909,4718,0,0,0
1.54E+09,0.040033427,3.97E+08,905216,163.5090909,4722.727273,0,0,0
1.54E+09,0.040059822,3.97E+08,905216,164.7060963,4723.841385,0,0,0
1.54E+09,0.038289637,3.97E+08,905216,165.9030581,4725.01,0,0,0
1.54E+09,0.042529552,3.97E+08,905216,168.3090909,4727.618182,0,0,0
1.54E+09,0.043369992,3.97E+08,905216,250.9636364,4810.327273,0,0,0
1.54E+09,0.04024715,3.97E+08,905216,244.9636364,4802.818182,0,0,0
1.54E+09,0.043354677,3.97E+08,905216,240.1636364,4798.054545,0,0,0
1.54E+09,0.042765979,3.97E+08,905216,237.7593135,4795.567353,0,0,0
1.54E+09,0.04028518,3.97E+08,905216,237.7636364,4795.654545,0,0,0
1.54E+09,0.043980877,3.97E+08,905216,235.3636364,4793.272727,0,0,0
1.54E+09,0.042898824,3.97E+08,905216,146.5636364,4704.290909,0,0,0
1.54E+09,0.042401453,3.97E+08,905216,146.5636364,4704.309091,0,0,0
1.54E+09,0.045456872,3.97E+08,905216,146.5636364,4704.236364,0,0,0
1.54E+09,0.044208937,3.97E+08,905216,146.5636364,4704.236364,0,0,0
1.54E+09,0.03977825,3.97E+08,905216,150.1636364,4707.854545,0,0,0
1.54E+09,0.043722319,3.97E+08,905216,150.1609062,4707.859857,0,0,0
1.54E+09,0.043828244,3.97E+08,905216,150.1636364,4708.054545,0,0,0
1.54E+09,0.039676568,3.97E+08,905216,150.1636364,4708.090909,0,0,0
1.54E+09,0.040443826,3.97E+08,905216,151.4021751,4710.508129,0,0,0
1.54E+09,0.040443564,3.97E+08,905216,151.3636364,4709.2,0,0,0
1.54E+09,0.03970091,3.97E+08,905216,150.1636364,4707.945455,0,0,0
1.54E+09,0.039266656,3.97E+08,905216,151.3636364,4709.054545,0,0,0
1.54E+09,0.038987827,3.97E+08,905216,154.9636364,4712.545455,0,0,0
1.54E+09,0.03565483,3.97E+08,905216,153.7636364,4711.2,0,0,0
1.54E+09,0.037704461,3.97E+08,905216,153.7664321,4711.249295,0,0,0
1.54E+09,0.037896951,3.97E+08,905216,151.3636364,4708.8,0,0,0
1.54E+09,0.036380222,3.97E+08,905216,151.3636364,4708.872727,0,0,0
1.54E+09,0.036908288,3.97E+08,905216,146.5636364,4704.036364,0,0,0
1.54E+09,0.038086276,3.97E+08,905216,146.5636364,4704.2,0,0,0
1.54E+09,0.037507697,3.97E+08,905216,152.5636364,4710.254545,0,0,0
1.54E+09,0.040703453,3.97E+08,905216,159.7636364,4717.563636,0,0,0
1.54E+09,0.040939031,3.97E+08,905216,160.9636364,4718.818182,0,0,0
1.54E+09,0.041691488,3.97E+08,905216,162.1636364,4720.127273,0,0,0
1.54E+09,0.040536497,3.97E+08,905216,164.5636364,4722.509091,0,0,0
1.54E+09,0.040937844,3.97E+08,905216,253.3636364,4811.254545,0,0,0
1.54E+09,0.03601553,3.97E+08,905216,244.9636364,4802.763636,0,0,0
1.54E+09,0.03530629,3.97E+08,905216,238.9636364,4796.654545,0,0,0
1.54E+09,0.035908047,3.97E+08,905216,237.7636364,4795.436364,0,0,0
1.54E+09,0.033387192,3.97E+08,905216,237.7679594,4795.450826,0,0,0
1.54E+09,0.034717208,3.97E+08,905216,235.3636364,4793.054545,0,0,0
1.54E+09,0.03623305,3.97E+08,905216,146.5636364,4704.309091,0,0,0
1.54E+09,0.035949537,3.97E+08,905216,146.5556424,4704.14341,0,0,0
1.54E+09,0.037938065,3.97E+08,905216,146.5636364,4704.345455,0,0,0
1.54E+09,0.039815772,3.97E+08,905216,146.5636364,4704.454545,0,0,0
1.54E+09,0.039487501,3.97E+08,905216,150.1636364,4708.090909,0,0,0
1.54E+09,0.038913834,3.97E+08,905216,150.1690971,4708.243936,0,0,0
1.54E+09,0.039671859,3.97E+08,905216,150.1636364,4708.072727,0,0,0
1.54E+09,0.039688483,3.97E+08,905216,150.1636364,4708.145455,0,0,0
1.54E+09,0.041033386,3.97E+08,905216,151.3636364,4709.327273,0,0,0
1.54E+09,0.044648057,3.97E+08,905216,156.2920409,4712.867687,0,0,0
1.54E+09,0.043160596,3.97E+08,905216,155.1147314,4712.298629,0,0,0
1.54E+09,0.045185314,3.97E+08,905216,156.3090909,4713.236364,0,0,0
1.54E+09,0.044167524,3.97E+08,905216,159.9090909,4716.8,0,0,0
1.54E+09,0.041760066,3.97E+08,905216,158.7090909,4715.618182,0,0,0
1.54E+09,0.039327741,3.97E+08,905216,156.1636364,4713.036364,0,0,0
1.54E+09,0.039694469,3.97E+08,905216,151.3636364,4709.072727,0,0,0
1.54E+09,0.037645923,3.97E+08,905216,151.3636364,4709.054545,0,0,0
1.54E+09,0.037501334,3.97E+08,905216,147.3942701,4707.030468,0,0,0
1.54E+09,0.036990747,3.97E+08,905216,147.3272727,4704.781818,0,0,0
1.54E+09,0.037820489,3.97E+08,905216,155.7272727,4713.181818,0,0,0
1.54E+09,0.039717248,3.97E+08,905216,160.5272727,4717.963636,0,0,0
1.54E+09,0.04083853,3.97E+08,905216,161.7243323,4719.059653,0,0,0
1.54E+09,0.043566164,3.97E+08,905216,162.160688,4719.550554,0,0,0
1.54E+09,0.046428298,3.97E+08,905216,164.5636364,4722.072727,0,0,0
1.54E+09,0.045757875,3.97E+08,905216,249.7590953,4807.25805,0,0,0
1.54E+09,0.043490516,3.97E+08,905216,244.9636364,4802.527273,0,0,0
1.54E+09,0.040852941,3.97E+08,905216,240.1636364,4797.690909,0,0,0
1.54E+09,0.041193032,3.97E+08,905216,237.7636364,4795.327273,0,0,0
1.54E+09,0.035212828,3.97E+08,905216,237.7636364,4795.345455,0,0,0
1.54E+09,0.03462703,3.97E+08,905216,235.3636364,4792.909091,0,0,0
1.54E+09,0.035562349,3.97E+08,905216,146.5636364,4704.090909,0,0,0
1.54E+09,0.034590791,3.97E+08,905216,146.5636364,4704.109091,0,0,0
1.54E+09,0.034603951,3.97E+08,905216,146.5636364,4704.054545,0,0,0
1.54E+09,0.034360071,3.97E+08,905216,146.5636364,4703.927273,0,0,0
1.54E+09,0.035226844,3.97E+08,905216,150.1636364,4707.490909,0,0,0
1.54E+09,0.03531756,3.97E+08,905216,150.1854815,4708.102997,0,0,0
1.54E+09,0.036243075,3.97E+08,905216,150.1636364,4707.327273,0,0,0
1.54E+09,0.037315825,3.97E+08,905216,150.1636364,4707.072727,0,0,0
1.54E+09,0.046100834,3.97E+08,905216,151.3636364,4708.163636,0,0,0
1.54E+09,0.047673755,3.97E+08,905216,151.3636364,4708.327273,0,0,0
1.54E+09,0.047615217,3.97E+08,905216,150.1636364,4707.218182,0,0,0
1.54E+09,0.049129083,3.97E+08,905216,150.1636364,4707.345455,0,0,0
1.54E+09,0.049870556,3.97E+08,905216,154.9580015,4712.210465,0,0,0
1.54E+09,0.050236555,3.97E+08,905216,153.7636364,4711.545455,0,0,0
1.54E+09,0.041885303,3.97E+08,905216,153.7636364,4711.490909,0,0,0
1.54E+09,0.043324918,3.97E+08,905216,151.3636364,4709.054545,0,0,0
1.54E+09,0.041186255,3.97E+08,905216,151.3636364,4709.109091,0,0,0
1.54E+09,0.041536023,3.97E+08,905216,147.3272727,4705.163636,0,0,0
1.54E+09,0.0398501,3.97E+08,905216,147.3245941,4705.114452,0,0,0
1.54E+09,0.039399906,3.97E+08,905216,153.3328485,4711.42587,0,0,0
1.54E+09,0.041082347,3.97E+08,905216,160.5272727,4718.418182,0,0,0
1.54E+09,0.045916932,3.97E+08,905216,161.7272727,4719.836364,0,0,0
1.54E+09,0.050656963,3.97E+08,905216,162.1695334,4720.408015,0,0,0
1.54E+09,0.055079779,3.97E+08,905216,164.5606444,4722.459592,0,0,0
1.54E+09,0.059988297,3.97E+08,905216,253.3636364,4811.454545,0,0,0
1.54E+09,0.063303671,3.97E+08,905216,244.9636364,4803.090909,0,0,0
1.54E+09,0.070570814,3.97E+08,905216,240.1636364,4798.345455,0,0,0
1.54E+09,0.067382237,3.97E+08,905216,237.7593135,4795.858257,0,0,0
1.54E+09,0.067797768,3.97E+08,905216,237.7593135,4796.003709,0,0,0
1.54E+09,0.071081255,3.97E+08,905216,240.3090909,4799.054545,0,0,0
1.54E+09,0.074652361,3.97E+08,905216,151.4980729,4711.111919,0,0,0
1.54E+09,0.069187677,3.97E+08,905216,151.5063362,4711.387066,0,0,0
1.54E+09,0.074879126,3.97E+08,905216,151.5090909,4711.472727,0,0,0
1.54E+09,0.073522701,3.97E+08,905216,151.5090909,4711.418182,0,0,0
1.54E+09,0.076937967,3.97E+08,905216,152.5664103,4712.594774,0,0,0
1.54E+09,0.07140043,3.97E+08,905216,150.1636364,4708.545455,0,0,0
1.54E+09,0.075951708,3.97E+08,905216,150.1690971,4708.625768,0,0,0
1.54E+09,0.072881147,3.97E+08,905216,150.1636364,4708.381818,0,0,0
1.54E+09,0.078001927,3.97E+08,905216,151.3663885,4709.703813,0,0,0
1.54E+09,0.076574548,3.97E+08,905216,151.3553806,4709.306765,0,0,0
1.54E+09,0.077369443,3.97E+08,905216,150.1636364,4708.327273,0,0,0
1.54E+09,0.075857142,3.97E+08,905216,150.1581761,4708.210611,0,0,0
1.54E+09,0.075550764,3.97E+08,905216,154.9636364,4713.272727,0,0,0
1.54E+09,0.075086114,3.97E+08,905216,153.7636364,4712.145455,0,0,0
1.54E+09,0.0747657,3.97E+08,905216,153.7636364,4712.218182,0,0,0
1.54E+09,0.072699839,3.97E+08,905216,151.3746454,4710.160739,0,0,0
1.54E+09,0.070507676,3.97E+08,905216,151.3966684,4710.864189,0,0,0
1.54E+09,0.073992833,3.97E+08,905216,146.5636364,4704.963636,0,0,0
1.54E+09,0.075424738,3.97E+08,905216,146.5689661,4705.080185,0,0,0
1.54E+09,0.073565283,3.97E+08,905216,152.5636364,4710.945455,0,0,0
1.54E+09,0.081258054,3.97E+08,905216,159.7926896,4718.930715,0,0,0
1.54E+09,0.085088033,3.97E+08,905216,160.9636364,4719.2,0,0,0
1.54E+09,0.083670176,3.97E+08,905216,162.1695334,4720.58984,0,0,0
1.54E+09,0.084246048,3.97E+08,905216,164.5636364,4722.709091,0,0,0
1.54E+09,0.083908824,3.97E+08,905216,249.7636364,4807.854545,0,0,0
1.54E+09,0.082674476,3.97E+08,905216,244.9636364,4803.072727,0,0,0
1.54E+09,0.081230802,3.97E+08,905216,240.1592698,4798.185488,0,0,0
1.54E+09,0.079478545,3.97E+08,905216,237.7636364,4795.818182,0,0,0
1.54E+09,0.0769626,3.97E+08,905216,237.7852532,4796.326939,0,0,0
1.54E+09,0.078227005,3.97E+08,905216,235.3636364,4793.436364,0,0,0
1.54E+09,0.072479086,3.97E+08,905216,146.5663012,4704.68554,0,0,0
1.54E+09,0.069184536,3.97E+08,905216,146.5796269,4705.04055,0,0,0
1.54E+09,0.072317589,3.97E+08,905216,146.5636364,4704.454545,0,0,0
1.54E+09,0.072746195,3.97E+08,905216,146.5663012,4704.376443,0,0,0
